VulnerabilityID,PkgName,InstalledVersion,SeveritySource,PrimaryURL,Title,Description,Severity,CweIDs,References,PublishedDate,LastModifiedDate,Layer.DiffID,DataSource.ID,DataSource.Name,DataSource.URL,CVSS.nvd.V2Vector,CVSS.nvd.V3Vector,CVSS.nvd.V2Score,CVSS.nvd.V3Score,CVSS.redhat.V3Vector,CVSS.redhat.V3Score,CVSS.redhat.V2Vector,CVSS.redhat.V2Score,VendorIDs,FixedVersion
CVE-2020-15802,linux-libc-dev,5.10.120-1,nvd,https://avd.aquasec.com/nvd/cve-2020-15802,"hardware: BLURtooth: ""Dual mode"" hardware using CTKD are vulnerable to key overwrite","Devices supporting Bluetooth before 5.1 may allow man-in-the-middle attacks, aka BLURtooth. Cross Transport Key Derivation in Bluetooth Core Specification v4.2 and v5.0 may permit an unauthenticated user to establish a bonding with one transport, either LE or BR/EDR, and replace a bonding already established on the opposing transport, BR/EDR or LE, potentially overwriting an authenticated key with an unauthenticated key, or a key with greater entropy with one with less.",MEDIUM,['CWE-287'],"['https://access.redhat.com/security/cve/CVE-2020-15802', 'https://arxiv.org/abs/2009.11776', 'https://gizmodo.com/bluetooth-unveils-its-latest-security-issue-with-no-se-1845013709', 'https://hexhive.epfl.ch/BLURtooth/', 'https://securityaffairs.co/wordpress/108096/hacking/blurtooth-bluetooth-attack.html', 'https://www.bluetooth.com/learn-about-bluetooth/bluetooth-technology/bluetooth-security/blurtooth/', 'https://www.kb.cert.org/vuls/id/589825', 'https://www.kb.cert.org/vuls/id/589825/']",2020-09-11T14:15:00Z,2020-11-13T17:15:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:N/AC:M/Au:N/C:N/I:P/A:N,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,4.3,5.9,CVSS:3.1/AV:A/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:L,5.5,,,,
CVE-2020-24504,linux-libc-dev,5.10.120-1,nvd,https://avd.aquasec.com/nvd/cve-2020-24504,kernel: Uncontrolled resource consumption in some Intel(R) Ethernet E810 Adapter drivers,Uncontrolled resource consumption in some Intel(R) Ethernet E810 Adapter drivers for Linux before version 1.0.4 may allow an authenticated user to potentially enable denial of service via local access.,MEDIUM,['CWE-400'],"['https://access.redhat.com/security/cve/CVE-2020-24504', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-24504', 'https://linux.oracle.com/cve/CVE-2020-24504.html', 'https://linux.oracle.com/errata/ELSA-2022-9368.html', 'https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00462.html']",2021-02-17T14:15:00Z,2021-02-22T15:28:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:L/Au:N/C:N/I:N/A:P,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2.1,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,5.5,,,,
CVE-2020-26555,linux-libc-dev,5.10.120-1,nvd,https://avd.aquasec.com/nvd/cve-2020-26555,kernel: Bluetooth BR/EDR PIN Pairing procedure is vulnerable to an impersonation attack,Bluetooth legacy BR/EDR PIN code pairing in Bluetooth Core Specification 1.0B through 5.2 may permit an unauthenticated nearby device to spoof the BD_ADDR of the peer device to complete pairing without knowledge of the PIN.,MEDIUM,['CWE-863'],"['https://access.redhat.com/security/cve/CVE-2020-26555', 'https://bugzilla.redhat.com/show_bug.cgi?id=1918601', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-26555', 'https://kb.cert.org/vuls/id/799380', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/NSS6CTGE4UGTJLCOZOASDR3T3SLL6QJZ/', 'https://ubuntu.com/security/notices/USN-5343-1', 'https://www.bluetooth.com/learn-about-bluetooth/key-attributes/bluetooth-security/impersonation-pin-pairing/', 'https://www.bluetooth.com/learn-about-bluetooth/key-attributes/bluetooth-security/reporting-security/', 'https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00520.html']",2021-05-24T18:15:00Z,2021-06-08T18:15:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:A/AC:L/Au:N/C:P/I:P/A:N,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,4.8,5.4,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,5.4,,,,
CVE-2020-36516,linux-libc-dev,5.10.120-1,nvd,https://avd.aquasec.com/nvd/cve-2020-36516,kernel: an off-path attacker may inject data or terminate a victim's TCP session,An issue was discovered in the Linux kernel through 5.16.11. The mixed IPID assignment method with the hash-based IPID assignment policy allows an off-path attacker to inject data into a victim's TCP session or terminate that session.,MEDIUM,['CWE-327'],"['https://access.redhat.com/security/cve/CVE-2020-36516', 'https://dl.acm.org/doi/10.1145/3372297.3417884', 'https://linux.oracle.com/cve/CVE-2020-36516.html', 'https://linux.oracle.com/errata/ELSA-2022-9314.html', 'https://security.netapp.com/advisory/ntap-20220331-0003/', 'https://www.spinics.net/lists/netdev/msg795642.html']",2022-02-26T04:15:00Z,2022-03-31T09:15:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:N/AC:M/Au:S/C:N/I:P/A:P,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:L,4.9,5.9,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:L,5.9,,,,
CVE-2021-33061,linux-libc-dev,5.10.120-1,nvd,https://avd.aquasec.com/nvd/cve-2021-33061,kernel: insufficient control flow management for the Intel(R) 82599 Ethernet Controllers and Adapters may lead to DoS,Insufficient control flow management for the Intel(R) 82599 Ethernet Controllers and Adapters may allow an authenticated user to potentially enable denial of service via local access.,MEDIUM,,"['https://access.redhat.com/security/cve/CVE-2021-33061', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-33061', 'https://security.netapp.com/advisory/ntap-20220210-0010/', 'https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00571.html']",2022-02-09T23:15:00Z,2022-02-15T20:48:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:L/Au:N/C:N/I:N/A:P,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2.1,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,5.5,,,,
CVE-2021-3669,linux-libc-dev,5.10.120-1,,https://avd.aquasec.com/nvd/cve-2021-3669,kernel: reading /proc/sysvipc/shm does not scale with large shared memory segment counts,A flaw was found in the Linux kernel. Measuring usage of the shared memory does not scale with large shared memory segment counts which could lead to resource exhaustion and DoS.,MEDIUM,,"['https://access.redhat.com/hydra/rest/securitydata/cve/CVE-2021-21781.json', 'https://access.redhat.com/hydra/rest/securitydata/cve/CVE-2021-3612.json', 'https://access.redhat.com/hydra/rest/securitydata/cve/CVE-2021-3669.json', 'https://access.redhat.com/hydra/rest/securitydata/cve/CVE-2021-3752.json', 'https://access.redhat.com/hydra/rest/securitydata/cve/CVE-2021-3772.json', 'https://access.redhat.com/hydra/rest/securitydata/cve/CVE-2021-3773.json', 'https://access.redhat.com/hydra/rest/securitydata/cve/CVE-2021-4002.json', 'https://access.redhat.com/security/cve/CVE-2021-3669', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3669', 'https://errata.almalinux.org/8/ALSA-2022-1988.html', 'https://linux.oracle.com/cve/CVE-2021-3669.html', 'https://linux.oracle.com/errata/ELSA-2022-1988.html', 'https://lore.kernel.org/all/20210809203554.1562989-1-aquini@redhat.com/']",,,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,,,,,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,5.5,,,,
CVE-2021-3714,linux-libc-dev,5.10.120-1,,https://avd.aquasec.com/nvd/cve-2021-3714,kernel: Remote Page Deduplication Attacks,A flaw was found in the Linux kernels memory deduplication mechanism. Previous work has shown that memory deduplication can be attacked via a local exploitation mechanism. The same technique can be used if an attacker can upload page sized files and detect the change in access time from a networked service to determine if the page has been merged.,MEDIUM,,"['https://access.redhat.com/security/cve/CVE-2021-3714', 'https://arxiv.org/abs/2111.08553', 'https://arxiv.org/pdf/2111.08553.pdf']",,,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,,,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:N/A:N,5.8,,,,
CVE-2021-3759,linux-libc-dev,5.10.120-1,,https://avd.aquasec.com/nvd/cve-2021-3759,kernel: unaccounted ipc objects in Linux kernel lead to breaking memcg limits and DoS attacks,"A memory overflow vulnerability was found in the Linux kernel’s ipc functionality of the memcg subsystem, in the way a user calls the semget function multiple times, creating semaphores. This flaw allows a local user to starve the resources, causing a denial of service. The highest threat from this vulnerability is to system availability.",MEDIUM,,"['https://access.redhat.com/security/cve/CVE-2021-3759', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3759', 'https://errata.almalinux.org/8/ALSA-2022-1988.html', 'https://linux.oracle.com/cve/CVE-2021-3759.html', 'https://linux.oracle.com/errata/ELSA-2022-1988.html', 'https://lore.kernel.org/linux-mm/1626333284-1404-1-git-send-email-nglaive@gmail.com/', 'https://ubuntu.com/security/notices/USN-5115-1', 'https://ubuntu.com/security/notices/USN-5117-1', 'https://ubuntu.com/security/notices/USN-5120-1', 'https://ubuntu.com/security/notices/USN-5135-1', 'https://ubuntu.com/security/notices/USN-5136-1', 'https://ubuntu.com/security/notices/USN-5137-1', 'https://ubuntu.com/security/notices/USN-5137-2']",,,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,,,,,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,5.5,,,,
CVE-2021-4023,linux-libc-dev,5.10.120-1,nvd,https://avd.aquasec.com/nvd/cve-2021-4023,kernel: Improper IO-uring request cancellation operation allows local users to cause a crash,A flaw was found in the io-workqueue implementation in the Linux kernel versions prior to 5.15-rc1. The kernel can panic when an improper cancellation operation triggers the submission of new io-uring operations during a shortage of free space. This flaw allows a local user with permissions to execute io-uring requests to possibly crash the system.,MEDIUM,,"['https://access.redhat.com/security/cve/CVE-2021-4023', 'https://bugzilla.redhat.com/show_bug.cgi?id=2026484', 'https://nvd.nist.gov/vuln/detail/CVE-2021-4023']",2022-03-10T17:44:00Z,2022-03-15T17:10:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:L/Au:N/C:N/I:N/A:C,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,4.9,5.5,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,4.7,,,,
CVE-2021-4037,linux-libc-dev,5.10.120-1,,https://avd.aquasec.com/nvd/cve-2021-4037,kernel: security regression for CVE-2018-13405,"A vulnerability was found in the fs/inode.c:inode_init_owner() function logic of the LInux kernel that allows local users to create files for the XFS file-system with an unintended group ownership and with group execution and SGID permission bits set, in a scenario where a directory is SGID and belongs to a certain group and is writable by a user who is not a member of this group. This can lead to excessive permissions granted in case when they should not.  This vulnerability is similar to the previous CVE-2018-13405 and adds the missed fix for the XFS.",MEDIUM,,"['https://access.redhat.com/security/cve/CVE-2021-4037', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-4037', 'https://errata.almalinux.org/8/ALSA-2022-1988.html', 'https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=01ea173e103e', 'https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=0fa3ecd87848', 'https://linux.oracle.com/cve/CVE-2021-4037.html', 'https://linux.oracle.com/errata/ELSA-2022-1988.html']",,,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,,,,,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N,4.4,,,,
CVE-2021-4149,linux-libc-dev,5.10.120-1,nvd,https://avd.aquasec.com/nvd/cve-2021-4149,kernel: Improper lock operation in btrfs,"A vulnerability was found in btrfs_alloc_tree_b in fs/btrfs/extent-tree.c in the Linux kernel due to an improper lock operation in btrfs. In this flaw, a user with a local privilege may cause a denial of service (DOS) due to a deadlock problem.",MEDIUM,['CWE-667'],"['https://access.redhat.com/security/cve/CVE-2021-4149', 'https://bugzilla.redhat.com/show_bug.cgi?id=2026485', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-4149', 'https://git.kernel.org/linus/19ea40dddf1833db868533958ca066f368862211 (5.15-rc6)', 'https://linux.oracle.com/cve/CVE-2021-4149.html', 'https://linux.oracle.com/errata/ELSA-2022-9348.html', 'https://lists.debian.org/debian-lts-announce/2022/07/msg00000.html', 'https://lkml.org/lkml/2021/10/18/885', 'https://lkml.org/lkml/2021/9/13/2565', 'https://nvd.nist.gov/vuln/detail/CVE-2021-4149', 'https://ubuntu.com/security/notices/USN-5466-1']",2022-03-23T20:15:00Z,2022-07-01T14:15:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:L/Au:N/C:N/I:N/A:P,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2.1,5.5,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,4.7,,,,
CVE-2021-44879,linux-libc-dev,5.10.120-1,nvd,https://avd.aquasec.com/nvd/cve-2021-44879,kernel: NULL pointer dereference in folio_mark_dirty() via a crafted f2fs image,"In gc_data_segment in fs/f2fs/gc.c in the Linux kernel before 5.16.3, special files are not considered, leading to a move_data_page NULL pointer dereference.",MEDIUM,['CWE-476'],"['https://access.redhat.com/security/cve/CVE-2021-44879', 'https://bugzilla.kernel.org/show_bug.cgi?id=215231', 'https://cdn.kernel.org/pub/linux/kernel/v5.x/ChangeLog-5.16.3', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-44879', 'https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=9056d6489f5a41cfbb67f719d2c0ce61ead72d9f', 'https://lkml.org/lkml/2022/1/24/4067', 'https://lore.kernel.org/linux-f2fs-devel/20211206144421.3735-3-chao@kernel.org/T/', 'https://nvd.nist.gov/vuln/detail/CVE-2021-44879', 'https://ubuntu.com/security/notices/USN-5302-1', 'https://ubuntu.com/security/notices/USN-5383-1', 'https://www.openwall.com/lists/oss-security/2022/02/12/1']",2022-02-14T12:15:00Z,2022-02-22T18:26:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:N/AC:M/Au:N/C:N/I:N/A:P,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,4.3,5.5,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,5.5,,,,
CVE-2022-0171,linux-libc-dev,5.10.120-1,,https://avd.aquasec.com/nvd/cve-2022-0171,kernel: KVM: cache incoherence issue in SEV API may lead to kernel crash,A flaw was found in the Linux kernel. The existing KVM SEV API has a vulnerability that allows a non-root (host) user-level application to crash the host kernel by creating a confidential guest VM instance in AMD CPU that supports Secure Encrypted Virtualization (SEV).,MEDIUM,,"['https://access.redhat.com/security/cve/CVE-2022-0171', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0171', 'https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=683412ccf61294d727ead4a73d97397396e69a6b']",,,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,,,,,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,4.7,,,,
CVE-2022-0400,linux-libc-dev,5.10.120-1,,https://avd.aquasec.com/nvd/cve-2022-0400,kernel: Out of bounds read in the smc protocol stack,No description is available for this CVE.,MEDIUM,,"['https://access.redhat.com/security/cve/CVE-2022-0400', 'https://bugzilla.redhat.com/show_bug.cgi?id=2040604', 'https://bugzilla.redhat.com/show_bug.cgi?id=2040604 (not public)', 'https://bugzilla.redhat.com/show_bug.cgi?id=2044575', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0400']",,,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,,,,,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,5.9,,,,
CVE-2022-0480,linux-libc-dev,5.10.120-1,,https://avd.aquasec.com/nvd/cve-2022-0480,kernel: memcg does not limit the number of POSIX file locks allowing memory exhaustion,A flaw was found in the filelock_init in fs/locks.c function in the Linux kernel. This issue can lead to host memory exhaustion due to memcg not limiting the number of Portable Operating System Interface (POSIX) file locks.,MEDIUM,,"['https://access.redhat.com/security/cve/CVE-2022-0480', 'https://bugzilla.redhat.com/show_bug.cgi?id=2049700', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-0480', 'https://git.kernel.org/linus/0f12156dff2862ac54235fc72703f18770769042 (5.15-rc1)', 'https://github.com/kata-containers/kata-containers/issues/3373', 'https://lore.kernel.org/linux-mm/20210902215519.AWcuVc3li%25akpm@linux-foundation.org/']",,,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,,,,,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,5.5,,,,
CVE-2022-1184,linux-libc-dev,5.10.120-1,,https://avd.aquasec.com/nvd/cve-2022-1184,kernel: use-after-free and memory errors in ext4 when mounting and operating on a corrupted image,A use-after-free flaw was found in fs/ext4/namei.c:dx_insert_block() in the Linux kernel’s filesystem sub-component. This flaw allows a local attacker with a user privilege to cause a denial of service.,MEDIUM,,['https://access.redhat.com/security/cve/CVE-2022-1184'],,,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,,,,,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,5.5,,,,5.10.127-1
CVE-2022-1280,linux-libc-dev,5.10.120-1,nvd,https://avd.aquasec.com/nvd/cve-2022-1280,kernel: concurrency use-after-free between drm_setmaster_ioctl and drm_mode_getresources,A use-after-free vulnerability was found in drm_lease_held in drivers/gpu/drm/drm_lease.c in the Linux kernel due to a race problem. This flaw allows a local user privilege attacker to cause a denial of service (DoS) or a kernel information leak.,MEDIUM,['CWE-416'],"['https://access.redhat.com/security/cve/CVE-2022-1280', 'https://bugzilla.redhat.com/show_bug.cgi?id=2071022', 'https://www.openwall.com/lists/oss-security/2022/04/12/3']",2022-04-13T18:15:00Z,2022-04-20T19:46:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:M/Au:N/C:P/I:N/A:P,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:H,3.3,6.3,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,7.0,,,,
CVE-2022-1462,linux-libc-dev,5.10.120-1,nvd,https://avd.aquasec.com/nvd/cve-2022-1462,kernel: possible race condition in drivers/tty/tty_buffers.c,An out-of-bounds read flaw was found in the Linux kernel’s TeleTYpe subsystem. The issue occurs in how a user triggers a race condition using ioctls TIOCSPTLCK and TIOCGPTPEER and TIOCSTI and TCXONC with leakage of memory in the flush_to_ldisc function. This flaw allows a local user to crash the system or read unauthorized random data from memory.,MEDIUM,['CWE-362'],"['https://access.redhat.com/security/cve/CVE-2022-1462', 'https://bugzilla.redhat.com/show_bug.cgi?id=2078466', 'https://seclists.org/oss-sec/2022/q2/155']",2022-06-02T14:15:00Z,2022-06-10T14:55:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:M/Au:N/C:P/I:N/A:P,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:H,3.3,6.3,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:H,6.3,,,,
